,time,high,low,open,volume,volumeto,close,conversionType,conversionSymbol,Date,Sentiment,BMSB,SMA,RSI
1131,1576627200,7442.26,6450.69,6635.84,71573.09,491429584.47,7294.53,direct,,2019-12-18,0.237583914,-80.15742722658302,7303.058095238095,47.52552015197583
1132,1576713600,7376.98,7057.66,7294.53,34799.1,249541907.16,7159.26,direct,,2019-12-19,0.234053255,-57.82324451781742,7289.578571428571,44.93038594391909
1133,1576800000,7234.56,7094.06,7159.26,23556.25,168963964.55,7203.41,direct,,2019-12-20,0.242964408,-61.88589469304509,7262.627619047618,45.96744233091019
1134,1576886400,7213.86,7132.82,7203.41,12101.12,86864836.52,7159.47,direct,,2019-12-21,0.237693628,-59.98012496781174,7242.994285714286,45.057997718609734
1135,1576972800,7527.4,7143.17,7159.47,27325.26,200586646.53,7517.58,direct,,2019-12-22,0.214031437,-60.95502879333125,7247.6157142857155,53.186939750399695
1136,1577059200,7694.65,7275.28,7517.58,44770.93,336425000.06,7326.6,direct,,2019-12-23,0.204752362,-48.58313056130764,7247.885238095238,49.021399162907194
1137,1577145600,7429.42,7175.5,7326.6,27770.75,203013413.87,7260.91,direct,,2019-12-24,0.261607486,-54.50887903183383,7245.374285714285,47.639335282665854
1138,1577232000,7280.52,7132.3,7260.91,15012.21,108513256.34,7202.72,direct,,2019-12-25,0.236998708,-56.23393099825476,7245.133333333333,46.39161933745172
1139,1577318400,7442.21,7167.44,7202.72,23254.3,169067214.27,7207.23,direct,,2019-12-26,0.219414962,-57.691746368070945,7235.632380952381,46.50855506701292
1140,1577404800,7267.46,7061.61,7207.23,25489.38,183588691.22,7253.82,direct,,2019-12-27,0.239080455,-57.072660365459825,7221.120000000001,47.77587585255943
1141,1577491200,7368.09,7253.61,7253.82,14542.71,106581355.23,7316.23,direct,,2019-12-28,0.245794438,-54.98356085453497,7211.661428571428,49.50180990280903
1142,1577577600,7540.65,7295.33,7316.23,18230.94,135257936.53,7399.49,direct,,2019-12-29,0.222265042,-52.34213790637152,7204.984761904763,51.790829938506725
1143,1577664000,7414.07,7224.79,7399.49,23030.92,168180498.67,7234.44,direct,,2019-12-30,0.248214762,-48.98957279513079,7199.452380952381,47.2212616396177
1144,1577750400,7325.24,7141.94,7234.44,19424.26,140384995.27,7183.88,direct,,2019-12-31,0.259419221,-53.97278560905494,7197.073333333332,45.88566429857423
1145,1577836800,7267.16,7171.82,7183.88,11872.0,85986188.11,7189.94,direct,,2020-01-01,0.229279401,-55.06147791129379,7196.022380952381,46.082506356871
1146,1577923200,7224.84,6945.83,7189.94,26531.32,187393954.35,6965.72,direct,,2020-01-02,0.230228948,-54.19248707771197,7184.895238095238,40.24879594872084
1147,1578009600,7407.11,6882.62,6965.72,51975.01,376690440.38,7339.7,direct,,2020-01-03,0.214703027,-61.14827460257453,7188.608571428571,51.3184050653743
1148,1578096000,7405.75,7278.6,7339.7,22083.57,162106895.05,7357.5,direct,,2020-01-04,0.218709769,-47.65655431711919,7201.809047619048,51.77633825097122
1149,1578182400,7501.42,7330.07,7357.5,24084.13,179147746.87,7359.96,direct,,2020-01-05,0.222474806,-46.40436235171832,7212.645714285714,51.843758397434314
1150,1578268800,7799.63,7355.11,7359.96,46443.66,352286216.6,7762.69,direct,,2020-01-06,0.252504062,-45.636207488681144,7253.853333333334,61.366414163661574
1151,1578355200,8218.63,7736.57,7762.69,75423.75,600054472.25,8160.36,direct,,2020-01-07,0.253539602,-31.10386215217531,7326.449523809522,68.07881696090571
1152,1578441600,8458.65,7873.97,8160.36,85087.59,699004342.7,8045.15,direct,,2020-01-08,0.244600735,-16.845283364662393,7362.193333333334,64.57815134290328
1153,1578528000,8047.11,7757.04,8045.15,40045.64,316199456.84,7817.35,direct,,2020-01-09,0.246526896,-20.352084059686472,7393.530952380952,58.205093679595414
1154,1578614400,8192.05,7682.56,7817.35,55534.09,441131626.25,8190.31,direct,,2020-01-10,0.25514594,-27.723752541477204,7440.52619047619,64.39964418243011
1155,1578700800,8287.42,8003.87,8190.31,30734.63,250060123.9,8024.58,direct,,2020-01-11,0.275572397,-14.225576569594644,7481.721904761905,60.13450012179388
1156,1578787200,8185.14,7968.4,8024.58,17525.61,142197585.82,8181.49,direct,,2020-01-12,0.218499296,-19.48718415945377,7513.336666666665,62.65625179837162
1157,1578873600,8200.4,8057.37,8181.49,22746.0,184437465.66,8106.56,direct,,2020-01-13,0.255061051,-13.481984118636962,7550.477619047619,60.682210252840676
1158,1578960000,8874.07,8106.4,8106.56,89444.78,768098459.01,8820.95,direct,,2020-01-14,0.266378417,-15.549115885971371,7624.765238095239,70.29226289968416
1159,1579046400,8890.04,8559.93,8820.95,50394.79,441186933.78,8813.21,direct,,2020-01-15,0.223965091,9.874727648041846,7701.455238095238,70.09236985077823
1160,1579132800,8846.78,8586.56,8813.21,33539.82,290989712.92,8719.63,direct,,2020-01-16,0.250813918,9.914222459964193,7773.4742857142855,67.589733962664
1161,1579219200,9004.35,8665.99,8719.63,48787.4,432856377.78,8894.83,direct,,2020-01-17,0.233223402,6.95304876339804,7851.617619047618,69.76621640823788
1162,1579305600,8974.65,8807.26,8894.83,19872.9,176837362.25,8909.28,direct,,2020-01-18,0.251707894,13.326476717278911,7927.477142857144,69.94548357143111
1163,1579392000,9177.39,8508.15,8909.28,47750.9,421483277.31,8702.59,direct,,2020-01-19,0.181131286,14.012462373448543,7989.529523809523,64.09158047844365
1164,1579478400,8737.36,8521.52,8702.59,21888.47,189247381.47,8634.03,direct,,2020-01-20,0.224145805,7.024351695168034,8056.176666666668,62.231082367748634
1165,1579564800,8771.75,8479.9,8634.03,22731.19,196404470.17,8724.84,direct,,2020-01-21,0.253278293,4.921648835566843,8129.555714285715,63.73280514472495
1166,1579651200,8793.74,8582.43,8724.84,17278.13,149906743.85,8667.26,direct,,2020-01-22,0.246439458,8.422107822729561,8199.904285714287,62.04816615720111
1167,1579737600,8680.93,8290.98,8667.26,38348.08,323273085.37,8394.28,direct,,2020-01-23,0.268345904,6.702576515556115,8267.930952380953,54.6701750105889
1168,1579824000,8517.5,8225.83,8394.28,27811.03,233502998.73,8431.78,direct,,2020-01-24,0.284180589,-2.5206022261729486,8319.934761904762,55.45379412488399
1169,1579910400,8444.32,8263.42,8431.78,14296.82,119345600.29,8345.88,direct,,2020-01-25,0.239355133,-0.8241928222289403,8367.000476190477,53.185693167948955
1170,1579996800,8605.33,8302.57,8345.88,22444.54,189985702.21,8602.37,direct,,2020-01-26,0.271430786,-3.486227617172245,8426.162857142857,58.62707607234038
1171,1580083200,8991.01,8572.37,8602.37,37524.75,329416202.64,8898.94,direct,,2020-01-27,0.237309165,5.999467797863867,8480.27,63.85806240403747
1172,1580169600,9407.39,8892.58,8898.94,51850.54,471220882.55,9391.97,direct,,2020-01-28,0.251194457,16.872925768593873,8538.918095238096,70.52907737281625
1173,1580256000,9429.16,9234.27,9391.97,36978.22,345265419.21,9286.18,direct,,2020-01-29,0.227863931,34.579109233147676,8598.014761904762,67.64394741000855
1174,1580342400,9561.26,9181.72,9286.18,45852.79,430815723.66,9501.38,direct,,2020-01-30,0.199416137,31.01713718787146,8678.206666666669,70.30505276857807
1175,1580428800,9518.87,9208.36,9501.38,31334.26,292627757.98,9342.23,direct,,2020-01-31,0.203312623,38.798180626298645,8733.060000000001,65.9830225221046
1176,1580515200,9455.92,9296.57,9342.23,14778.25,138614091.6,9384.45,direct,,2020-02-01,0.233630555,33.20437407282839,8797.815714285714,66.57014940814636
1177,1580601600,9469.84,9169.21,9384.45,24059.37,225322638.39,9334.25,direct,,2020-02-02,0.224823087,34.74188978769819,8852.709047619048,65.13071375676985
1178,1580688000,9605.66,9230.83,9334.25,33363.87,312315107.48,9288.96,direct,,2020-02-03,0.25299996,33.01241782680367,8909.01380952381,63.79056665892265
1179,1580774400,9347.12,9089.52,9288.96,26614.92,244997961.95,9171.98,direct,,2020-02-04,0.259110695,31.45880645222107,8925.729523809525,60.33717688626478
1180,1580860800,9750.28,9162.98,9171.98,47150.99,448381299.88,9611.42,direct,,2020-02-05,0.260636518,27.414630444457078,8963.739523809523,67.4630573474214
1181,1580947200,9853.08,9533.37,9611.42,42264.62,410313693.85,9755.84,direct,,2020-02-06,0.196894939,43.177106797786514,9013.082857142857,69.40828810574381
1182,1581033600,9866.18,9714.16,9755.84,25549.21,249852208.28,9808.36,direct,,2020-02-07,0.171630353,48.47977675126169,9056.584285714285,70.10817660019458
1183,1581120000,9936.26,9665.26,9808.36,24889.03,244352034.45,9898.25,direct,,2020-02-08,0.177220571,50.45579756242364,9103.678095238094,71.31768962920899
1184,1581206400,10162.71,9880.67,9898.25,33829.57,340301629.71,10157.78,direct,,2020-02-09,0.194295425,53.754317706024956,9172.972857142857,74.52298171785844
1185,1581292800,10185.09,9761.16,10157.78,40941.28,406256357.82,9858.03,direct,,2020-02-10,0.233365893,62.94607188089737,9231.25857142857,65.4285220872344
1186,1581379200,10370.44,9716.32,9858.03,49240.73,495614708.0,10269.43,direct,,2020-02-11,0.256111946,52.30778840202009,9304.810476190476,70.7114463131168
1187,1581465600,10475.43,10250.55,10269.43,43484.9,449510878.91,10347.93,direct,,2020-02-12,0.235033091,66.87789737701229,9384.842380952381,71.60314222350355
1188,1581552000,10500.54,10081.02,10347.93,49389.81,507955951.95,10233.32,direct,,2020-02-13,0.23586254,69.49215751610068,9472.415714285713,68.33213589902557
1189,1581638400,10387.37,10103.67,10233.32,28984.69,297409586.88,10360.37,direct,,2020-02-14,0.203827454,65.24192710578095,9564.253333333334,69.96986986785626
1190,1581724800,10388.6,9789.89,10360.37,29878.88,300819428.52,9905.43,direct,,2020-02-15,0.202507546,69.61308155150604,9638.51761904762,58.33597393543981
1191,1581811200,10042.6,9634.4,9905.43,27579.54,272176494.52,9925.51,direct,,2020-02-16,0.195453398,53.44804300390667,9701.524285714284,58.66267514682175
1192,1581897600,9958.46,9482.71,9925.51,37157.31,359702988.14,9702.48,direct,,2020-02-17,0.243673181,54.22813157645485,9739.788095238095,53.63230193350831
1193,1581984000,10274.35,9618.77,9702.48,38551.14,382869718.91,10182.6,direct,,2020-02-18,0.22873791,46.38652914083176,9777.437142857143,61.32147216266489
1194,1582070400,10300.04,9340.17,10182.6,47506.68,473100344.44,9602.43,direct,,2020-02-19,0.229323506,63.29639229910952,9792.496666666666,50.43708311826294
1195,1582156800,9698.59,9402.81,9602.43,36843.12,352949373.64,9608.8,direct,,2020-02-20,0.224605348,42.56516376759755,9797.611904761903,50.54088534489752
1196,1582243200,9766.16,9582.07,9608.8,30286.18,293546157.49,9697.86,direct,,2020-02-21,0.179070557,42.7461152833493,9814.546666666667,52.05284632979731
1197,1582329600,9720.21,9577.84,9697.86,12206.36,118171544.81,9671.46,direct,,2020-02-22,0.243506081,45.859484761138255,9828.21380952381,51.54977801393852
1198,1582416000,10011.4,9669.88,9671.46,23058.71,228093371.59,9977.39,direct,,2020-02-23,0.197614458,44.86715477480306,9858.839523809524,56.76444248672894
1199,1582502400,10019.3,9495.76,9977.39,34044.18,331102536.15,9664.21,direct,,2020-02-24,0.18645844,55.57019236677145,9876.708571428571,50.74346064625237
1200,1582588800,9682.05,9258.4,9664.21,34827.75,329372824.71,9316.18,direct,,2020-02-25,0.140592857,44.295187602538434,9883.575238095238,45.027653102695574
1201,1582675200,9379.07,8652.97,9316.18,65447.95,588359496.49,8793.5,direct,,2020-02-26,0.230475527,31.934704006379135,9844.626666666667,38.08865138454819
1202,1582761600,8978.84,8540.74,8793.5,47005.39,413657559.37,8821.5,direct,,2020-02-27,0.233805132,13.488764710855964,9800.134285714286,38.634221737580795
1203,1582848000,8908.8,8449.12,8821.5,41600.5,360795192.37,8719.29,direct,,2020-02-28,0.22203005,14.556257993753306,9748.27380952381,37.34067333747304
1204,1582934400,8815.63,8545.32,8719.29,16806.37,146455562.43,8545.45,direct,,2020-02-29,0.234141763,10.930056251825347,9683.854761904762,35.18300610046346
1205,1583020800,8776.71,8443.57,8545.45,25550.31,219324311.08,8549.38,direct,,2020-03-01,0.242513043,4.770735170431783,9607.264285714286,35.2740620222601
1206,1583107200,8983.78,8521.79,8549.38,33004.6,290280969.41,8919.74,direct,,2020-03-02,0.248298796,4.93173758536109,9562.58380952381,43.35069103754159
1207,1583193600,8940.69,8680.57,8919.74,28648.83,252211805.89,8765.68,direct,,2020-03-03,0.27180426,18.061285784538722,9490.976666666667,41.055726269468394
1208,1583280000,8863.91,8690.82,8765.68,22115.34,194233894.05,8773.78,direct,,2020-03-04,0.239494586,12.557983254102151,9416.017142857143,41.23188394673732
1209,1583366400,9179.74,8772.83,8773.78,33760.74,305196274.33,9074.82,direct,,2020-03-05,0.210034415,12.874275063100637,9360.850476190477,47.51040101060675
1210,1583452800,9183.26,9015.35,9074.82,21090.1,192168163.64,9160.39,direct,,2020-03-06,0.260327965,23.479521704313285,9303.70857142857,49.172645219357975
1211,1583539200,9225.42,8880.33,9160.39,20669.17,187063951.77,8903.72,direct,,2020-03-07,0.258597647,26.269858667945055,9256.008095238094,44.60928170254811
1212,1583625600,8920.28,8033.06,8903.72,63231.33,533371350.28,8057.67,direct,,2020-03-08,0.245466922,16.966667092410745,9167.063333333334,33.55511846825314
1213,1583712000,8200.82,7664.34,8057.67,86700.45,682781069.24,7944.4,direct,,2020-03-09,0.259632728,-13.025871951142182,9083.345238095239,32.397628030270525
1214,1583798400,8165.09,7758.12,7944.4,53646.28,427332546.47,7894.66,direct,,2020-03-10,0.259825636,-16.90791459790643,8974.395714285714,31.877608173302647
1215,1583884800,7998.79,7614.48,7894.66,47596.23,372704355.27,7945.36,direct,,2020-03-11,0.269574522,-18.565977491795035,8895.487619047619,33.0571084361864
1216,1583971200,7984.16,4736.21,7945.36,286243.45,1769476928.68,4916.78,direct,,2020-03-12,0.226409826,-16.60882159853811,8672.058095238095,15.638394388737055
1217,1584057600,5984.55,3948.92,4916.78,319316.54,1663092005.9,5632.58,direct,,2020-03-13,0.259441129,-91.61435608085553,8478.473333333333,25.614820087463926
1218,1584144000,5665.57,5069.29,5632.58,87978.27,474539626.45,5181.77,direct,,2020-03-14,0.255281067,-90.36124805372823,8264.67857142857,23.71286322633493
1219,1584230400,5961.78,5114.06,5181.77,105160.64,568696762.62,5357.02,direct,,2020-03-15,0.233046943,-91.09720876186037,8044.660952380953,26.012795974241342
1220,1584316800,5364.93,4454.22,5357.02,203116.86,996661883.31,5045.0,direct,,2020-03-16,0.261437972,-90.76124294412568,7824.698571428572,24.59127287851794
1221,1584403200,5561.43,4950.9,5045.0,116314.49,618671971.75,5337.66,direct,,2020-03-17,0.227339348,-91.26402809102918,7635.245238095238,28.536024614714222
1222,1584489600,5451.02,5024.71,5337.66,109210.96,576456805.62,5413.06,direct,,2020-03-18,0.222805266,-90.72693052608585,7474.271904761906,29.558422169450367
1223,1584576000,6418.99,5268.33,5413.06,147007.71,868668216.67,6184.88,direct,,2020-03-19,0.191427157,-90.56845547352917,7348.7185714285715,39.15443699699462
1224,1584662400,6932.04,5691.69,6184.88,148232.44,947038097.64,6206.44,direct,,2020-03-20,0.230163558,-73.28019858311748,7229.059047619047,39.40276862120487
1225,1584748800,6459.65,5876.79,6206.44,67262.29,415771088.67,6195.43,direct,,2020-03-21,0.263296752,-71.9727384942357,7117.153333333334,39.31452579632169
1226,1584835200,6415.14,5750.68,6195.43,75451.24,457211401.95,5828.15,direct,,2020-03-22,0.27806063,-72.0492103084628,6987.570952380954,36.38704474253839
1227,1584921600,6614.56,5703.64,5828.15,107692.99,667919370.22,6503.53,direct,,2020-03-23,0.284486636,-85.0782387969353,6872.513333333333,44.561980650917796
1228,1585008000,6857.49,6406.64,6503.53,105151.69,700444488.16,6767.18,direct,,2020-03-24,0.263753374,-59.90450022977764,6777.346666666666,47.403557577143175
1229,1585094400,6980.29,6483.0,6767.18,84721.04,566264216.07,6694.21,direct,,2020-03-25,0.289841379,-49.90703854227626,6678.319523809523,46.69024623415413
1230,1585180800,6796.12,6539.61,6694.21,45203.7,302121295.09,6757.95,direct,,2020-03-26,0.241162325,-52.37334664764591,6567.992380952381,47.43433163062382
1231,1585267200,6876.97,6312.53,6757.95,57134.12,381303011.52,6382.8,direct,,2020-03-27,0.227857154,-49.79012475505109,6435.726190476191,43.578924979332506
1232,1585353600,6384.56,6051.23,6382.8,60814.06,378476570.98,6252.49,direct,,2020-03-28,0.210316279,-63.38369486826312,6309.477142857142,42.2930352187596
1233,1585440000,6286.96,5882.2,6252.49,47232.21,286789900.17,5882.2,direct,,2020-03-29,0.231191583,-67.81545428087209,6205.883333333333,38.79035934855317
1234,1585526400,6616.94,5874.8,5882.2,70623.69,445848282.11,6403.31,direct,,2020-03-30,0.218819456,-80.9935478507556,6132.498095238096,45.61643192450225
1235,1585612800,6531.66,6350.61,6403.31,36169.65,233613490.19,6423.61,direct,,2020-03-31,0.16750097,-61.05150753232595,6062.448095238095,45.8696781580128
1236,1585699200,6716.04,6168.0,6423.61,59228.61,377164250.74,6663.63,direct,,2020-04-01,0.138685096,-59.77178131073234,6001.413333333333,48.899627975331796
1237,1585785600,7245.15,6585.75,6663.63,93059.32,635319847.54,6804.42,direct,,2020-04-02,-0.060909968,-50.29182170679538,6091.300952380952,50.64479441440077
1238,1585872000,7044.01,6618.82,6804.42,55578.32,379639119.54,6743.68,direct,,2020-04-03,0.209761183,-44.51450438924846,6144.210476190476,49.85375463333232
1239,1585958400,7010.45,6671.05,6743.68,33774.99,230044243.33,6875.95,direct,,2020-04-04,0.221351204,-46.35559830986209,6224.885714285714,51.625696566189504
1240,1586044800,6910.39,6689.07,6875.95,26776.41,182019861.58,6781.64,direct,,2020-04-05,0.207334032,-40.963970086896396,6292.724761904762,50.26195671709482
1241,1586131200,7359.05,6779.91,6781.64,78676.82,560075869.57,7347.22,direct,,2020-04-06,0.256265266,-44.07470864547446,6402.354285714286,57.5107491276315
1242,1586217600,7462.51,7084.52,7347.22,70648.16,516422836.71,7201.57,direct,,2020-04-07,0.243606542,-22.49595041238614,6491.111904761905,55.276564106726944
1243,1586304000,7425.85,7157.96,7201.57,60952.77,445330043.76,7367.37,direct,,2020-04-08,0.231271249,-27.74908588910199,6584.174285714286,57.30966260183017
1244,1586390400,7374.01,7124.88,7367.37,44071.93,321287689.9,7294.55,direct,,2020-04-09,0.212916584,-21.211554539764812,6637.015714285713,56.103341790192694
1245,1586476800,7304.8,6757.67,7294.55,63355.47,440132415.16,6876.49,direct,,2020-04-10,0.209786822,-23.69499923475184,6668.9228571428575,49.64286683204363
1246,1586563200,6956.27,6785.52,6876.49,24917.32,171352839.69,6887.6,direct,,2020-04-11,0.213368071,-39.12431253602026,6701.883333333333,49.80827918082162
1247,1586649600,7199.97,6802.16,6887.6,42382.58,297514761.29,6913.76,direct,,2020-04-12,0.182913584,-38.29460466659869,6753.579047619048,50.22289411141803
1248,1586736000,6913.76,6612.34,6913.76,63091.4,426458894.19,6859.43,direct,,2020-04-13,0.247433843,-36.94621910330224,6770.526666666667,49.31182653769195
1249,1586822400,6986.75,6773.97,6859.43,44630.96,307409556.74,6879.44,direct,,2020-04-14,0.257243331,-38.660760663272235,6775.872380952382,49.67393104400957
1250,1586908800,6937.49,6614.79,6879.44,49708.81,336722796.75,6629.54,direct,,2020-04-15,0.232975486,-37.5440137534716,6772.7928571428565,45.319638758337746
1251,1586995200,7207.11,6487.08,6629.54,98809.08,685621725.46,7114.55,direct,,2020-04-16,0.218809184,-46.63460293103626,6789.773809523809,53.78657558102772
1252,1587081600,7155.17,7005.79,7114.55,45840.75,324325510.78,7037.12,direct,,2020-04-17,0.23031894,-27.854743608581725,6820.931904761905,52.39180882816766
1253,1587168000,7304.35,7028.43,7037.12,35919.74,258251102.86,7264.29,direct,,2020-04-18,0.224032719,-30.57520233448515,6869.112857142857,55.99706200444147
1254,1587254400,7276.84,7072.33,7264.29,29493.83,211422409.66,7132.88,direct,,2020-04-19,0.142650146,-21.727308336053067,6928.669047619047,53.474383015667854
1255,1587340800,7225.23,6770.07,7132.88,64707.0,452319848.99,6842.45,direct,,2020-04-20,0.211507151,-26.676719930523664,6949.5804761904765,48.29587632015256
1256,1587427200,6948.78,6779.51,6842.45,44531.91,305844254.34,6855.11,direct,,2020-04-21,0.155833271,-37.596953038798276,6970.128095238096,48.52986292656881
1257,1587513600,7165.43,6831.44,6855.11,43780.72,308254465.67,7135.41,direct,,2020-04-22,0.165644179,-36.89861947931697,6992.59380952381,53.54280698560019
1258,1587600000,7731.56,7041.2,7135.41,81106.87,599195847.97,7489.25,direct,,2020-04-23,0.218370423,-26.015671736510686,7025.204761904762,58.974772933991005
1259,1587686400,7607.28,7408.35,7489.25,51734.5,389027134.45,7509.44,direct,,2020-04-24,0.154821366,-12.444435875449162,7061.6695238095235,59.2674306337126
1260,1587772800,7708.4,7445.98,7509.44,30165.48,227962632.37,7546.92,direct,,2020-04-25,0.126403748,-11.681042618987128,7093.620476190476,59.840159258843435
1261,1587859200,7705.3,7497.88,7546.92,33092.14,251857766.26,7701.35,direct,,2020-04-26,0.14760375,-10.28818214839656,7137.41619047619,62.19863461926003
1262,1587945600,7790.33,7639.98,7701.35,48551.15,374439201.77,7787.41,direct,,2020-04-27,0.21897215,-4.531677607045694,7158.377619047618,63.48557429362261
1263,1588032000,7791.85,7671.26,7787.41,38507.32,297442241.62,7760.32,direct,,2020-04-28,0.168980458,-1.416307749866036,7184.984761904761,62.76124739034442
1264,1588118400,8952.44,7733.02,7760.32,157978.19,1324299206.24,8784.96,direct,,2020-04-29,0.145457455,-2.690755546810471,7252.489047619047,74.57647911181803
1265,1588204800,9460.77,8416.64,8784.96,161267.28,1439132256.65,8637.56,direct,,2020-04-30,0.092613683,35.82902353474676,7316.441904761905,71.08249717087497
1266,1588291200,9066.47,8631.39,8637.56,70407.63,620133839.66,8829.12,direct,,2020-05-01,0.07716889,29.577953943676523,7409.424285714284,72.86196140810526
1267,1588377600,9013.29,8768.81,8829.12,36139.66,321429140.42,8981.11,direct,,2020-05-02,0.174303219,36.28709071205159,7509.115238095239,74.21760820188453
1268,1588464000,9197.48,8735.78,8981.11,59476.78,534161419.79,8907.19,direct,,2020-05-03,0.206146067,41.434862975911805,7604.0404761904765,72.32530809254884
1269,1588550400,8968.9,8537.49,8907.19,64835.52,568639005.2,8881.65,direct,,2020-05-04,0.247737427,38.07697780086191,7700.336666666667,71.64560967170083
1270,1588636800,9119.13,8781.58,8881.65,60185.36,538111122.64,9029.75,direct,,2020-05-05,0.222064378,36.53152077410975,7802.732380952381,73.2174100526012
1271,1588723200,9408.99,8924.06,9029.75,88912.83,818515486.36,9153.2,direct,,2020-05-06,0.185763298,41.48259720113183,7922.906666666667,74.4869884411581
1272,1588809600,10064.33,9042.52,9153.2,125991.41,1213223439.69,9999.93,direct,,2020-05-07,0.229929835,45.42945023782788,8060.305714285715,81.10347496701351
1273,1588896000,10041.73,9728.64,9999.93,91540.3,907665361.58,9808.18,direct,,2020-05-08,0.299674822,76.19111792834978,8192.260952380951,76.27904441475965
1274,1588982400,9912.22,9525.77,9808.18,59814.44,580103588.21,9541.13,direct,,2020-05-09,0.247788338,68.04863287433571,8300.681904761905,70.03106987802289
1275,1589068800,9556.85,8228.22,9541.13,133597.2,1159765920.88,8735.05,direct,,2020-05-10,0.22313495,57.23317093806313,8376.975714285714,55.30548751928017
1276,1589155200,9164.84,8228.58,8735.05,144898.27,1259789388.45,8568.88,direct,,2020-05-11,0.285840692,26.713471611079047,8459.186666666666,52.83891023674824
1277,1589241600,8975.74,8541.95,8568.88,66073.43,580579256.62,8821.18,direct,,2020-05-12,0.276620579,20.214138283510934,8552.809047619046,56.04436996960715
1278,1589328000,9407.67,8807.57,8821.18,68248.72,622255318.55,9317.44,direct,,2020-05-13,0.250832459,29.20142961447152,8656.715238095238,61.57636349272283
1279,1589414400,9937.97,9263.29,9317.44,97176.37,936692997.58,9793.19,direct,,2020-05-14,0.284309889,47.10795314891919,8766.426666666666,65.99478269140258
1280,1589500800,9841.71,9149.13,9793.19,84280.62,798930933.92,9311.69,direct,,2020-05-15,0.285871625,63.95551466362056,8852.248095238096,58.64459210946638
1281,1589587200,9584.9,9224.32,9311.69,37023.76,348262438.61,9387.08,direct,,2020-05-16,0.249664855,45.463170109650854,8939.87476190476,59.40692228734202
1282,1589673600,9885.55,9334.23,9387.08,52271.64,505834872.59,9670.56,direct,,2020-05-17,0.207445926,47.72710403905622,9033.646666666667,62.226544259772346
1283,1589760000,9943.74,9476.37,9670.56,62325.78,606235218.3,9722.73,direct,,2020-05-18,0.306085242,57.58842016640092,9125.804761904761,62.739489265378154
1284,1589846400,9890.69,9471.96,9722.73,60720.68,587660019.81,9780.2,direct,,2020-05-19,0.294338614,58.76521450209258,9221.989523809523,63.33023053295731
1285,1589932800,9832.94,9323.82,9780.2,61892.78,593918718.08,9509.45,direct,,2020-05-20,0.267252949,59.99864386695904,9256.489047619049,58.61533866382646
1286,1590019200,9566.81,8811.54,9509.45,87116.97,798218781.95,9059.11,direct,,2020-05-21,0.281942634,49.23584252499976,9276.562857142857,51.71831415005454
1287,1590105600,9265.04,8936.82,9059.11,44400.9,405255700.32,9170.74,direct,,2020-05-22,0.278007286,32.12923340993585,9292.830476190476,53.18868346597875
1288,1590192000,9311.34,9101.08,9170.74,23636.66,217819517.42,9186.19,direct,,2020-05-23,0.292835255,35.75120172059821,9302.59619047619,53.40020774730732
1289,1590278400,9307.11,8707.14,9186.19,45736.61,412753415.47,8718.49,direct,,2020-05-24,0.283223673,35.889492944677905,9293.610476190477,46.54382555384819
1290,1590364800,8977.43,8639.46,8718.49,43894.32,386241517.98,8901.48,direct,,2020-05-25,0.280666064,18.526555272023167,9294.554761904761,49.28737525042168
1291,1590451200,9011.53,8705.66,8901.48,39855.17,352930782.24,8844.5,direct,,2020-05-26,0.321906724,24.851067034580755,9285.733333333334,48.4534645196049
1292,1590537600,9222.3,8820.55,8844.5,42022.36,381475134.6,9204.62,direct,,2020-05-27,0.260967672,22.503220205967377,9288.181904761905,53.77646501892666
1293,1590624000,9619.34,9112.3,9204.62,56625.62,530613444.11,9579.71,direct,,2020-05-28,0.246587061,35.187578023010126,9268.17142857143,58.574839645561376
1294,1590710400,9601.43,9344.8,9579.71,40183.32,379875666.16,9424.62,direct,,2020-05-29,0.262312746,48.18668979765484,9249.906666666668,55.98692125945514
1295,1590796800,9735.73,9340.45,9424.62,24640.28,235049817.45,9699.78,direct,,2020-05-30,0.239772562,41.97982844022631,9257.461428571429,59.41311106823793
1296,1590883200,9703.51,9400.25,9699.78,22242.38,212143031.97,9450.47,direct,,2020-05-31,0.239283424,51.20736737360558,9291.529047619048,55.2188441666954
1297,1590969600,10359.02,9421.6,9450.47,44485.42,435270237.66,10211.23,direct,,2020-06-01,0.250666034,41.57246847878053,9369.736190476191,63.65131940908385
1298,1591056000,10232.25,9344.53,10211.23,82606.91,812990990.27,9523.75,direct,,2020-06-02,0.263025987,68.14436238670149,9403.191904761907,53.79338869871
1299,1591142400,9666.25,9408.56,9523.75,33114.73,316212538.78,9666.06,direct,,2020-06-03,0.204364017,42.80031879916523,9419.792857142858,55.335449000638114
1300,1591228800,9877.89,9470.9,9666.06,43080.32,418578381.27,9794.55,direct,,2020-06-04,0.230714333,47.28603498742391,9419.85761904762,56.739263552024546
1301,1591315200,9846.54,9611.19,9794.55,41806.08,406449067.36,9622.02,direct,,2020-06-05,0.24359453,51.161629641683554,9434.635238095238,54.272613827550785
1302,1591401600,9728.4,9536.15,9622.02,22979.04,221180782.78,9671.46,direct,,2020-06-06,0.284958066,44.42324393861454,9448.177142857143,54.877969952639695
1303,1591488000,9806.21,9410.33,9671.46,39020.91,374577294.36,9750.7,direct,,2020-06-07,0.265564614,45.61475922637529,9451.993333333332,55.88597325290502
