,time,high,low,open,volume,volumeto,close,conversionType,conversionSymbol,Date,Sentiment,BMSB,SMA,RSI,OBV
909,1530144000,6172.23,5844.26,6141.57,63585.51,385907044.98,5871.28,direct,,2018-06-28,0.245370471,-80.11669918524937,6540.2814285714285,31.416600082332096,5013451.880000013
910,1530230400,6286.67,5813.02,5870.81,92884.98,554799001.51,6203.8,direct,,2018-06-29,0.197585514,-89.06412515713511,6472.485238095238,40.246721078967084,5106336.860000013
911,1530316800,6503.33,6194.51,6203.81,65571.19,419284677.69,6385.38,direct,,2018-06-30,0.279148433,-76.40877828390894,6418.756190476191,44.4525058042303,5171908.050000014
912,1530403200,6429.5,6262.72,6385.43,40809.54,259708490.63,6339.04,direct,,2018-07-01,0.24664457,-69.1711766222908,6398.057142857144,43.608912250137486,5131098.510000014
913,1530489600,6673.71,5537.86,6342.69,73069.19,465915661.24,6615.66,direct,,2018-07-02,0.207615338,-70.30027378734043,6385.118571428571,49.74043018883637,5204167.700000014
914,1530576000,6670.3,6473.48,6616.6,54662.02,356390898.98,6509.58,direct,,2018-07-03,0.270993604,-59.87071958983727,6382.863333333334,47.60283733922044,5149505.680000015
915,1530662400,6777.97,6411.13,6508.43,62355.75,412202352.61,6590.06,direct,,2018-07-04,0.300825449,-63.18768671366384,6396.179047619048,49.38019590316748,5211861.430000015
916,1530748800,6691.32,6448.23,6589.77,63771.67,421189063.01,6534.81,direct,,2018-07-05,0.231046,-59.7891704910255,6391.014761904762,48.17212592495897,5148089.760000015
917,1530835200,6633.44,6458.14,6534.81,47259.68,310759733.14,6602.02,direct,,2018-07-06,0.277717164,-61.36459112903195,6400.791428571429,49.781616035761786,5195349.440000014
918,1530921600,6814.42,6518.23,6602.03,41785.1,277167900.06,6758.08,direct,,2018-07-07,0.260807848,-58.42565787130096,6412.933333333333,53.40029824593021,5237134.540000014
919,1531008000,6782.85,6684.15,6758.08,39671.12,268455446.1,6707.38,direct,,2018-07-08,0.286853875,-52.402682927608694,6424.819047619048,52.08713351367002,5197463.420000014
920,1531094400,6803.1,6625.58,6707.46,48761.43,328316145.78,6668.84,direct,,2018-07-09,0.262957004,-53.97338342036182,6422.629523809524,51.059262776832476,5148701.990000014
921,1531180800,6683.61,6277.23,6668.84,72513.31,470432142.71,6306.85,direct,,2018-07-10,0.209762533,-54.95332453053429,6401.942380952381,42.563295405767825,5076188.680000015
922,1531267200,6405.59,6293.68,6306.87,51054.67,327667754.35,6394.36,direct,,2018-07-11,0.23487773,-67.86561080624948,6384.470476190477,44.948118960716386,5127243.3500000145
923,1531353600,6394.93,6084.0,6394.36,65555.38,409078182.65,6253.6,direct,,2018-07-12,0.251098255,-64.26996963282942,6362.230476190476,41.93219367259648,5061687.970000015
924,1531440000,6349.21,6131.54,6253.66,50964.41,319802271.97,6229.83,direct,,2018-07-13,0.197147599,-68.94196408404119,6370.723809523809,41.426690479048645,5010723.5600000145
925,1531526400,6332.46,6190.18,6229.61,27713.18,174416786.37,6268.75,direct,,2018-07-14,0.263421932,-69.2839910139014,6375.590952380952,42.645874648787434,5038436.740000014
926,1531612800,6401.5,6245.75,6268.32,34225.9,218543291.78,6364.26,direct,,2018-07-15,0.281256327,-67.17063929811911,6385.423333333334,45.636341053020345,5072662.640000015
927,1531699200,6761.84,6349.83,6364.26,74798.53,494264915.91,6740.55,direct,,2018-07-16,0.24512176,-62.98991071387908,6408.29,55.48429553206027,5147461.170000015
928,1531785600,7476.24,6677.56,6740.54,112707.21,799401451.35,7326.7,direct,,2018-07-17,0.293729654,-48.33851932798712,6467.257142857143,65.85915815281098,5260168.380000015
929,1531872000,7590.65,7253.71,7326.76,105818.71,788460811.94,7383.39,direct,,2018-07-18,0.240468385,-26.007143318300944,6526.391428571429,66.66827140082054,5365987.090000015
930,1531958400,7563.7,7289.9,7383.39,70179.39,522544440.45,7477.5,direct,,2018-07-19,0.296363471,-23.461877278666208,6602.878095238096,68.02310326015161,5436166.480000014
931,1532044800,7676.55,7279.34,7477.1,80874.93,603034414.79,7333.93,direct,,2018-07-20,0.258560077,-19.6881081253099,6656.693809523808,63.76494164585734,5355291.550000015
932,1532131200,7453.07,7220.37,7333.93,40295.77,297440355.21,7405.4,direct,,2018-07-21,0.294473809,-24.626905682127756,6705.266190476192,64.94147463678328,5395587.320000014
933,1532217600,7569.28,7345.25,7405.4,47479.76,355565264.85,7398.64,direct,,2018-07-22,0.261190981,-21.52959263941496,6755.723333333333,64.72739720527227,5348107.5600000145
934,1532304000,7798.59,7376.66,7398.64,96722.04,745533303.01,7718.0,direct,,2018-07-23,0.234631145,-21.36083414488481,6808.215714285714,69.79343662280434,5444829.6000000145
935,1532390400,8485.71,7692.16,7718.0,143800.43,1166560702.13,8395.82,direct,,2018-07-24,0.252647674,-8.812515748252903,6898.036666666668,77.25895562655225,5588630.030000014
936,1532476800,8481.11,8061.07,8395.81,89988.19,736530740.43,8170.23,direct,,2018-07-25,0.271715604,17.02522088837976,6973.282857142857,70.97206004825296,5498641.840000014
937,1532563200,8302.24,7862.67,8170.37,78993.93,643953970.45,7937.25,direct,,2018-07-26,0.093979878,8.959652482551105,7040.065714285714,65.0818499839509,5419647.910000014
938,1532649600,8278.01,7806.25,7937.1,80336.48,646256012.09,8182.89,direct,,2018-07-27,0.243462182,0.8364586384225772,7115.3452380952385,68.08896091384509,5499984.390000015
939,1532736000,8238.04,8070.04,8182.88,36136.12,295872316.42,8230.87,direct,,2018-07-28,0.278803587,10.692203574344477,7185.478095238095,68.65675134485988,5536120.510000015
940,1532822400,8291.55,8123.53,8230.82,34073.43,280233415.98,8216.78,direct,,2018-07-29,0.303806947,13.040422305509834,7257.354285714286,68.27257656666924,5502047.080000015
941,1532908800,8273.61,7867.44,8216.7,83918.76,681120739.99,8176.06,direct,,2018-07-30,0.223513988,13.067725800725407,7329.126666666667,67.10395161583129,5418128.320000015
942,1532995200,8176.27,7663.7,8176.08,97152.13,765186307.24,7735.3,direct,,2018-07-31,0.243974602,12.041757440652336,7397.148095238096,55.94187566181892,5320976.190000015
943,1533081600,7760.74,7449.31,7736.25,78466.58,595404848.88,7610.9,direct,,2018-08-01,0.230700918,-4.211956858399338,7455.078571428571,53.24962011179971,5242509.610000015
944,1533168000,7713.32,7470.86,7610.9,55711.79,424093581.76,7542.34,direct,,2018-08-02,0.211132147,-8.346470211844515,7516.447142857143,51.77085330881332,5186797.820000015
945,1533254400,7542.49,7296.76,7542.34,79126.57,586982505.83,7417.6,direct,,2018-08-03,0.264609325,-10.301597130273482,7573.007619047619,49.09921687116253,5107671.250000015
946,1533340800,7490.89,6940.15,7417.6,74300.44,534002935.97,7017.89,direct,,2018-08-04,0.235168989,-14.446236881718049,7608.680952380952,41.6773075080347,5033370.8100000145
947,1533427200,7092.53,6898.31,7017.89,52556.01,368914046.39,7042.39,direct,,2018-08-05,0.269583873,-29.09582094525744,7640.972857142857,42.253506446319285,5085926.820000014
948,1533513600,7160.4,6854.79,7042.57,58545.04,410408444.75,6945.78,direct,,2018-08-06,0.230588737,-27.289990900850768,7650.745714285715,40.55217201949499,5027381.780000014
949,1533600000,7150.86,6685.02,6945.77,82683.83,575690006.27,6723.21,direct,,2018-08-07,0.21231478,-30.14513572625757,7622.008095238094,36.869034560377926,4944697.950000014
950,1533686400,6723.99,6133.03,6723.29,130417.52,838853615.89,6285.02,direct,,2018-08-08,0.17893226,-37.8511944183258,7569.704761904763,30.915664115166123,4814280.430000015
951,1533772800,6631.23,6195.02,6285.06,89588.13,575748446.38,6543.24,direct,,2018-08-09,0.255669158,-54.02495472072084,7525.216190476191,37.33698705950736,4903868.5600000145
952,1533859200,6582.14,6025.91,6543.25,100856.92,639457019.98,6153.41,direct,,2018-08-10,0.196251407,-43.16584454981565,7469.000952380953,32.435424246632024,4803011.640000015
953,1533945600,6488.55,6014.26,6152.95,87651.14,545722619.11,6242.54,direct,,2018-08-11,0.225191944,-57.719553601884726,7413.626666666667,34.55101448460729,4890662.780000014
954,1534032000,6483.39,6176.89,6242.53,57916.23,366460108.69,6322.92,direct,,2018-08-12,0.263686361,-53.59075373059717,7362.401904761905,36.48260022200166,4948579.010000015
955,1534118400,6545.02,6157.03,6322.41,71073.56,452431672.68,6263.2,direct,,2018-08-13,0.173819441,-49.799278031203706,7293.125714285715,35.64097805668618,4877505.450000015
956,1534204800,6266.5,5891.87,6263.2,125196.64,759847789.73,6199.6,direct,,2018-08-14,0.173630324,-51.5681088658279,7188.5438095238105,34.72230304484836,4752308.810000015
957,1534291200,6620.07,6193.63,6199.63,132926.33,852103141.83,6274.22,direct,,2018-08-15,0.198038913,-53.3717001560183,7098.257619047619,36.78123094186183,4885235.1400000155
958,1534377600,6478.07,6217.33,6274.22,71357.92,454679037.36,6323.81,direct,,2018-08-16,0.223511129,-49.74970245449016,7021.427142857145,38.17680003107695,4956593.060000015
959,1534464000,6594.72,6300.45,6323.81,73383.05,477089455.56,6591.16,direct,,2018-08-17,0.227426334,-47.17030375837942,6945.630476190476,45.20030954495801,5029976.110000015
960,1534550400,6622.16,6322.44,6591.18,52093.8,336744293.81,6405.71,direct,,2018-08-18,0.237801785,-36.069176466034094,6858.718095238096,41.6644149132456,4977882.310000015
961,1534636800,6560.88,6330.56,6405.74,39452.94,253984821.8,6502.18,direct,,2018-08-19,0.202249555,-43.04115003229455,6777.070476190476,44.11355979605815,5017335.250000016
962,1534723200,6537.54,6248.39,6502.24,61983.28,397981291.82,6269.9,direct,,2018-08-20,0.18820841,-38.79137860907009,6686.300952380952,39.78265259035995,4955351.970000016
963,1534809600,6506.69,6259.81,6270.09,61753.86,396746063.37,6491.11,direct,,2018-08-21,0.210028766,-47.74297440974834,6627.05380952381,45.29125177158365,5017105.830000016
964,1534896000,6890.79,6264.34,6491.09,116096.61,764005011.18,6366.13,direct,,2018-08-22,0.106013857,-38.5252442437695,6567.7790476190485,42.90327319015563,4901009.220000016
965,1534982400,6575.28,6356.96,6366.14,52740.3,340811486.77,6538.95,direct,,2018-08-23,0.142198447,-43.14888582188746,6519.998571428571,47.0598821616434,4953749.520000015
966,1535068800,6736.83,6481.76,6539.13,58037.12,382456858.97,6708.96,direct,,2018-08-24,0.212490455,-35.89315530058126,6486.253809523809,50.85051791249977,5011786.6400000155
967,1535155200,6808.89,6684.19,6708.94,38189.09,258296664.16,6749.56,direct,,2018-08-25,0.215846831,-28.821880423755378,6473.476190476191,51.73922308770299,5049975.730000015
968,1535241600,6793.17,6588.48,6749.71,39682.91,265820591.17,6720.6,direct,,2018-08-26,0.257553257,-26.992394493220893,6458.152857142857,51.03042078441444,5010292.820000015
969,1535328000,6944.21,6674.84,6720.6,59984.28,405769271.5,6915.73,direct,,2018-08-27,0.21405827,-27.924894302626857,6456.721904761905,55.45817397550624,5070277.100000015
970,1535414400,7136.71,6877.2,6915.92,69448.01,487789642.0,7091.38,direct,,2018-08-28,0.231152296,-19.887701394475943,6474.253809523809,59.04775332399963,5139725.110000015
971,1535500800,7137.47,6944.76,7091.38,50361.95,356139022.3,7052.0,direct,,2018-08-29,0.279454693,-12.64968551715817,6510.776666666667,57.92075824342937,5089363.160000015
972,1535587200,7072.64,6818.69,7051.61,61266.88,425475685.56,6998.76,direct,,2018-08-30,0.216646044,-14.250103592805136,6532.468095238095,56.35474247686385,5028096.280000015
973,1535673600,7096.73,6903.08,6998.76,49774.38,349131152.81,7026.96,direct,,2018-08-31,0.262033388,-16.406508452720963,6574.065714285714,57.01764225098662,5077870.660000015
974,1535760000,7272.03,7025.58,7026.96,41873.76,300301833.39,7203.46,direct,,2018-09-01,0.256188734,-15.289370417883092,6619.823809523809,61.00929024922468,5119744.420000015
975,1535846400,7384.38,7144.71,7203.46,61424.38,447453370.83,7301.26,direct,,2018-09-02,0.246255985,-8.275853205783536,6666.4114285714295,63.05657381477659,5181168.800000015
976,1535932800,7350.58,7204.89,7301.25,42451.23,309327793.27,7270.05,direct,,2018-09-03,0.210631765,-4.48417456511518,6714.356666666667,61.93888769230162,5138717.570000014
977,1536019200,7417.65,7246.76,7270.05,46681.9,343762001.58,7369.86,direct,,2018-09-04,0.230336607,-5.920460351237733,6770.083333333333,64.12867473321728,5185399.470000015
978,1536105600,7401.43,6694.06,7369.89,113370.51,797851163.66,6705.03,direct,,2018-09-05,0.182946746,-2.102565905675528,6790.598095238095,45.394185124977206,5072028.960000015
979,1536192000,6727.19,6295.11,6705.06,127586.04,823309044.3,6515.42,direct,,2018-09-06,0.209323728,-28.865988723418692,6799.72238095238,41.65646067400319,4944442.920000015
980,1536278400,6549.39,6345.48,6515.42,53170.79,344487244.01,6411.78,direct,,2018-09-07,0.231803649,-36.18681041237884,6791.180476190477,39.73077692979791,4891272.130000015
981,1536364800,6480.57,6134.76,6413.12,49719.12,317380272.09,6200.16,direct,,2018-09-08,0.222402996,-40.079167927628944,6781.39238095238,36.06472041485809,4841553.010000015
982,1536451200,6451.25,6161.83,6200.23,38701.0,244400344.41,6249.07,direct,,2018-09-09,0.228277166,-48.28552390342475,6769.339523809524,37.50013325073918,4880254.010000015
983,1536537600,6371.42,6247.64,6249.07,50695.88,320435279.61,6324.43,direct,,2018-09-10,0.215079095,-45.914885163445234,6771.936190476191,39.7448340144371,4930949.890000015
984,1536624000,6415.51,6199.19,6324.43,51401.22,324512939.85,6295.54,direct,,2018-09-11,0.210071165,-42.47643624885899,6762.623333333333,39.164124263916655,4879548.670000015
985,1536710400,6357.89,6208.28,6295.54,52814.83,332537236.17,6337.11,direct,,2018-09-12,0.238800193,-43.26619944689794,6761.241428571428,40.51101436271843,4932363.500000015
986,1536796800,6534.89,6337.08,6337.08,65684.53,425090869.76,6492.0,direct,,2018-09-13,0.219904008,-41.19723445983888,6759.005714285714,45.364721784561695,4998048.030000015
987,1536883200,6591.59,6393.84,6492.17,58029.07,377989402.01,6486.01,direct,,2018-09-14,0.269192664,-34.51406216146819,6748.389047619048,45.211093857425354,4940018.960000015
988,1536969600,6573.19,6473.47,6485.39,31894.67,208349557.0,6522.08,direct,,2018-09-15,0.247387705,-34.39020763833985,6737.5566666666655,46.388467062142745,4971913.630000015
989,1537056000,6525.05,6404.31,6522.68,30897.54,200545603.1,6502.44,direct,,2018-09-16,0.267578604,-32.463886794211426,6727.168095238095,45.81120468323795,4941016.090000015
990,1537142400,6538.82,6216.83,6502.44,62738.57,399675966.34,6261.48,direct,,2018-09-17,0.241136401,-32.84116788040893,6696.013333333333,39.34255095095419,4878277.520000014
991,1537228800,6393.39,6238.25,6261.33,55076.95,348485895.37,6346.44,direct,,2018-09-18,0.218272465,-42.23223014504333,6660.54,42.429277139342375,4933354.470000015
992,1537315200,6522.9,6131.02,6346.44,71293.01,452379323.08,6398.8,direct,,2018-09-19,0.206845664,-38.11983388406126,6629.435238095238,44.31015163443745,5004647.480000014
993,1537401600,6551.93,6361.33,6398.83,46802.06,301619960.91,6505.9,direct,,2018-09-20,0.255894604,-35.47700328368205,6605.965714285714,48.04890933717942,5051449.540000014
994,1537488000,6785.22,6501.01,6505.97,85295.46,569642976.25,6762.06,direct,,2018-09-21,0.21660604,-30.56689010458153,6593.351428571429,55.70808861105439,5136745.000000014
995,1537574400,6834.49,6633.01,6762.07,38829.87,261159308.22,6716.6,direct,,2018-09-22,0.302675535,-19.564348834040764,6570.167619047618,54.181433771275,5097915.130000014
996,1537660800,6768.56,6663.9,6716.6,25143.83,169080003.37,6702.7,direct,,2018-09-23,0.305878433,-20.952856801113455,6541.664761904762,53.69688030126386,5072771.300000014
997,1537747200,6717.6,6557.82,6702.73,48934.13,324660682.66,6583.53,direct,,2018-09-24,0.293573205,-20.952881196308816,6508.973333333333,49.60125077546684,5023837.170000014
998,1537833600,6583.54,6333.21,6583.53,65381.85,420279170.44,6437.74,direct,,2018-09-25,0.266804998,-25.307401685475018,6464.586666666667,45.07202319101123,4958455.320000014
999,1537920000,6543.92,6383.16,6437.74,40752.6,264402806.65,6462.6,direct,,2018-09-26,0.286876991,-30.775349637532734,6453.042380952382,45.97788340017594,4999207.920000014
1000,1538006400,6733.94,6434.76,6462.6,52542.0,345096700.08,6686.13,direct,,2018-09-27,0.242934711,-29.115900619274946,6461.171428571429,53.41689728774517,5051749.920000014
1001,1538092800,6806.1,6545.41,6686.13,74353.41,497340510.07,6635.38,direct,,2018-09-28,0.277752961,-19.03106010921207,6471.819047619048,51.67699082247337,4977396.510000014
1002,1538179200,6635.42,6474.23,6635.4,37296.34,245055396.51,6603.75,direct,,2018-09-29,0.316903172,-20.521048914145947,6491.037619047619,50.57138598960791,4940100.170000014
1003,1538265600,6741.96,6543.68,6603.75,26335.14,174302164.09,6623.71,direct,,2018-09-30,0.27723491,-21.117105254208695,6508.877619047618,51.27975283023323,4966435.310000014
1004,1538352000,6662.6,6510.54,6623.82,38926.98,256959931.63,6594.98,direct,,2018-10-01,0.254675377,-19.577451500612884,6521.760952380953,50.16534698025395,4927508.330000013
1005,1538438400,6618.95,6478.04,6594.98,40624.2,267166277.79,6525.47,direct,,2018-10-02,0.220019012,-20.07759256799503,6532.71,47.47704831395041,4886884.130000013
1006,1538524800,6537.07,6428.98,6525.46,47186.0,306385346.59,6492.26,direct,,2018-10-03,0.281042094,-22.307613075652068,6540.098095238095,46.20310207321254,4839698.130000013
1007,1538611200,6622.32,6486.86,6492.61,42142.96,277614018.45,6579.79,direct,,2018-10-04,0.251007377,-23.003769710730204,6544.278571428572,50.0104238398603,4881841.090000013
1008,1538697600,6683.55,6546.98,6580.0,39731.28,262562344.98,6632.87,direct,,2018-10-05,0.241613139,-18.652152030937145,6551.271904761905,52.218824396312954,4921572.370000013
1009,1538784000,6637.08,6563.25,6632.88,24787.61,162722103.98,6589.94,direct,,2018-10-06,0.262332075,-15.841549520396597,6554.503333333334,50.28399436330748,4896784.760000013
1010,1538870400,6622.49,6535.02,6589.94,27272.67,179378859.39,6601.15,direct,,2018-10-07,0.263097937,-17.024592849987933,6559.2038095238095,50.796666441165456,4924057.430000013
1011,1538956800,6698.31,6565.01,6601.46,47216.82,313507433.75,6650.07,direct,,2018-10-08,0.265564614,-15.868718369466771,6577.708095238097,53.070980498713816,4971274.250000013
1012,1539043200,6657.0,6589.39,6650.07,32204.25,213976678.23,6631.79,direct,,2018-10-09,0.284958066,-13.09177081086092,6591.2961904761905,52.101847332177805,4939070.000000013
1013,1539129600,6633.22,6487.86,6631.79,49264.39,323664963.18,6581.07,direct,,2018-10-10,0.24359453,-13.249625312647707,6599.975714285714,49.40600893538674,4889805.610000013
1014,1539216000,6581.59,6171.95,6581.07,104258.49,654924117.8,6209.47,direct,,2018-10-11,0.230714333,-14.84826386488632,6585.86,35.08336680557839,4785547.120000013
1015,1539302400,6296.56,6173.86,6209.47,46195.91,289840137.45,6250.85,direct,,2018-10-12,0.204364017,-30.304581099866276,6561.516666666667,37.264373855199025,4831743.030000013
1016,1539388800,6280.73,6238.92,6252.1,21914.85,137705035.59,6267.27,direct,,2018-10-13,0.263025987,-27.83818066357839,6540.12,38.1523305190496,4853657.880000013
1017,1539475200,6346.56,6247.17,6267.27,34130.1,215422888.18,6277.73,direct,,2018-10-14,0.250666034,-26.480656089612562,6519.883333333333,38.74709827525705,4887787.980000013
1018,1539561600,7234.83,6244.77,6277.73,177320.05,1190524168.21,6612.36,direct,,2018-10-15,0.239283424,-25.411512181657226,6521.256190476191,53.99069951964014,5065108.030000012
1019,1539648000,6724.91,6545.54,6612.69,49191.34,324232509.78,6583.05,direct,,2018-10-16,0.239772562,-10.285137317475895,6528.175714285714,52.75236361813261,5015916.6900000125
1020,1539734400,6589.2,6511.6,6583.05,33538.55,220418636.64,6574.52,direct,,2018-10-17,0.262312746,-11.099111705614243,6533.505238095238,52.37586050026091,4982378.140000013
1021,1539820800,6616.27,6445.05,6576.4,50725.31,331761115.45,6488.72,direct,,2018-10-18,0.246587061,-11.06728163188819,6524.104761904762,48.61714829011337,4931652.830000013
1022,1539907200,6503.09,6449.36,6489.37,36599.64,237855085.41,6469.28,direct,,2018-10-19,0.260967672,-14.414967762327066,6516.195238095238,47.780482350484654,4895053.190000013
1023,1539993600,6645.2,6395.45,6469.28,19543.75,127185847.78,6490.56,direct,,2018-10-20,0.321906724,-14.87874160257638,6510.805238095239,48.818806754730915,4914596.940000013
1024,1540080000,6557.39,6474.47,6490.6,16019.49,105283929.06,6509.87,direct,,2018-10-21,0.280666064,-13.654542131752915,6505.384285714286,49.794353541248306,4930616.430000014
1025,1540166400,6531.23,6460.38,6509.87,31239.03,202766914.4,6483.23,direct,,2018-10-22,0.283223673,-12.493438358340793,6500.062857142858,48.42307189606052,4899377.400000013
1026,1540252800,6496.2,6438.99,6484.32,34071.62,220913293.6,6470.22,direct,,2018-10-23,0.292835255,-13.381781021788964,6497.431904761905,47.73174785221281,4865305.780000013
1027,1540339200,6538.35,6465.73,6470.63,34111.66,222068131.83,6476.25,direct,,2018-10-24,0.278007286,-13.573877035874789,6496.6695238095235,48.10158295962262,4899417.440000013
1028,1540425600,6497.9,6432.3,6476.52,35706.92,231214963.95,6462.77,direct,,2018-10-25,0.281942634,-12.908561495704493,6491.097142857143,47.29592419266656,4863710.5200000135
1029,1540512000,6514.0,6441.81,6462.77,33284.54,215447656.36,6457.21,direct,,2018-10-26,0.267252949,-13.144615753175739,6482.732380952381,46.94665042992634,4830425.9800000135
1030,1540598400,6479.0,6445.95,6457.21,19092.86,124066466.34,6470.17,direct,,2018-10-27,0.294338614,-13.086576326357802,6477.0290476190485,47.91224055704712,4849518.840000014
1031,1540684800,6483.24,6444.74,6470.17,16806.73,109118160.99,6470.74,direct,,2018-10-28,0.306085242,-12.195043788508851,6470.819047619047,47.957104351063656,4866325.570000014
1032,1540771200,6483.39,6282.58,6470.74,53760.53,342463526.52,6313.91,direct,,2018-10-29,0.207445926,-11.859021418047018,6454.811428571429,38.206410352986936,4812565.040000014
1033,1540857600,6340.68,6286.3,6314.38,42701.22,269592154.08,6309.11,direct,,2018-10-30,0.249664855,-18.515513628844342,6439.445714285714,37.95207026072448,4769863.820000014
1034,1540944000,6391.25,6241.49,6309.11,38823.41,245357244.49,6342.61,direct,,2018-10-31,0.285871625,-18.37920641655981,6428.090476190476,40.90865750233568,4808687.230000014
1035,1541030400,6402.59,6322.6,6342.81,31397.71,199861220.45,6381.3,direct,,2018-11-01,0.284309889,-16.575551321077644,6436.272857142858,44.214795941267354,4840084.940000014
1036,1541116800,6420.93,6371.57,6381.3,27987.6,179385606.7,6394.66,direct,,2018-11-02,0.250832459,-14.503550881173304,6443.120952380953,45.351808814045164,4868072.540000014
1037,1541203200,6398.09,6336.96,6394.65,28808.38,183565304.27,6376.32,direct,,2018-11-03,0.276620579,-13.587614541553583,6448.313809523809,44.02525227305039,4839264.160000014
1038,1541289600,6498.16,6351.92,6376.55,27317.02,175805188.92,6467.05,direct,,2018-11-04,0.285840692,-14.08758798446142,6457.329047619048,51.572061884644675,4866581.180000014
1039,1541376000,6475.8,6406.69,6467.05,24142.0,155758902.3,6433.74,direct,,2018-11-05,0.22313495,-9.8391230525333,6448.823333333332,48.96206847294669,4842439.180000014
1040,1541462400,6482.81,6412.56,6433.53,37162.36,239808254.25,6479.72,direct,,2018-11-06,0.247788338,-11.106471938429097,6443.902857142857,52.53310855424638,4879601.540000014
1041,1541548800,6562.79,6476.59,6479.72,55100.44,360052788.55,6529.68,direct,,2018-11-07,0.299674822,-8.872041318901626,6441.767619047619,56.12525788616515,4934701.980000014
1042,1541635200,6542.42,6438.27,6530.94,42073.45,273205386.68,6446.06,direct,,2018-11-08,0.229929835,-6.56431693220606,6439.73619047619,49.38835114163015,4892628.530000014
1043,1541721600,6457.97,6352.45,6446.06,37086.04,237893036.71,6377.99,direct,,2018-11-09,0.185763298,-10.157065721957473,6435.389047619048,44.686108920432154,4855542.490000014
1044,1541808000,6419.92,6376.17,6377.99,14658.42,94313328.59,6396.37,direct,,2018-11-10,0.222064378,-13.051683720278012,6430.90380952381,46.176254923040574,4870200.910000014
1045,1541894400,6414.18,6326.38,6396.39,20337.03,130156001.58,6408.18,direct,,2018-11-11,0.247737427,-12.04036796820642,6426.061428571429,47.16125481154793,4890537.940000014
1046,1541980800,6435.41,6350.87,6408.18,28338.62,181575610.86,6375.08,direct,,2018-11-12,0.206146067,-11.343316093277895,6420.911428571428,44.69259837769267,4862199.320000014
1047,1542067200,6389.43,6315.58,6375.08,35761.27,227689745.72,6339.17,direct,,2018-11-13,0.174303219,-12.634439933575674,6414.670952380952,42.11685087860248,4826438.050000015
1048,1542153600,6375.7,5469.93,6339.17,178422.8,1045469380.16,5741.47,direct,,2018-11-14,0.07716889,-14.118739917274114,6379.681428571428,20.716119308986663,4648015.250000015
1049,1542240000,5767.06,5300.75,5740.51,147895.07,820864013.96,5647.5,direct,,2018-11-15,0.092613683,-40.70326776700964,6340.859047619047,19.075042538309262,4500120.180000015
1050,1542326400,5676.54,5487.87,5647.5,71050.83,397196182.83,5586.27,direct,,2018-11-16,0.145457455,-44.58589360573091,6299.385714285714,18.070539336686096,4429069.3500000145
1051,1542412800,5602.01,5524.7,5586.97,29517.8,164182152.19,5568.94,direct,,2018-11-17,0.168980458,-47.085395666651635,6256.469999999999,17.7850694114412,4399551.550000015
1052,1542499200,5701.35,5567.95,5567.95,41702.04,233409182.46,5615.26,direct,,2018-11-18,0.21897215,-47.553369700895516,6215.732857142857,21.360943451673435,4441253.590000015
1053,1542585600,5615.98,4757.01,5615.26,207964.38,1072037780.45,4809.62,direct,,2018-11-19,0.14760375,-45.192205562114054,6144.099999999999,11.771170538958927,4233289.210000015
1054,1542672000,4953.56,4168.25,4809.62,315023.21,1433400842.16,4441.81,direct,,2018-11-20,0.126403748,-81.23308420194915,6055.180952380952,9.642755804565851,3918266.000000015
1055,1542758400,4689.55,4315.58,4441.81,152286.19,686284917.84,4593.04,direct,,2018-11-21,0.154821366,-90.35207004254116,5971.8680952380955,16.340820082513176,4070552.190000015
1056,1542844800,4640.72,4297.21,4593.04,83715.43,376852837.57,4320.68,direct,,2018-11-22,0.218370423,-89.93038370094251,5873.743333333334,14.286772417364688,3986836.7600000147
1057,1542931200,4419.48,4157.19,4320.68,121719.16,521825987.75,4343.42,direct,,2018-11-23,0.165644179,-90.56201734952487,5776.065238095238,15.244705832607181,4108555.920000015
1058,1543017600,4432.0,3741.2,4343.42,123090.79,503028289.39,3854.11,direct,,2018-11-24,0.155833271,-90.48562537963338,5655.959999999999,12.108777738002644,3985465.130000015
1059,1543104000,4165.93,3550.04,3854.11,213926.98,819869496.19,4004.15,direct,,2018-11-25,0.211507151,-91.52702857549836,5538.679047619048,17.69937042728148,4199392.110000015
1060,1543190400,4124.7,3598.81,4004.46,185985.76,715341714.72,3784.59,direct,,2018-11-26,0.142650146,-91.1708205631339,5412.529047619048,16.08681967620629,4013406.3500000155
1061,1543276800,3878.9,3613.11,3784.77,147999.31,555212127.53,3822.99,direct,,2018-11-27,0.224032719,-91.62557371506497,5286.018095238095,17.502480293721703,4161405.6600000155
1062,1543363200,4398.57,3822.94,3822.99,175435.76,726808596.57,4263.55,direct,,2018-11-28,0.23031894,-91.51176293600955,5178.107142857143,31.732391252661074,4336841.420000016
1063,1543449600,4444.39,4130.68,4263.52,112103.36,479575430.64,4286.69,direct,,2018-11-29,0.218809184,-90.51072118645891,5075.28,32.392023987954786,4448944.780000016
1064,1543536000,4331.07,3916.3,4286.85,121993.57,497762735.43,4009.67,direct,,2018-11-30,0.232975486,-90.43922300489473,4962.5028571428575,28.803871966891208,4326951.210000016
1065,1543622400,4309.65,3942.62,4009.67,67774.58,280927570.31,4197.46,direct,,2018-12-01,0.257243331,-91.03318229903444,4857.7928571428565,34.130622169510076,4394725.790000016
